id,event_id,innings,overs,ball_no,match_ball_no,innings_runs,innings_wickets,innings_target,innings_remaining_runs,innings_remaining_balls,run_rate_required,bowler_id,batter_id,batter_balls_faced,batter_runs,nonstriker_id,nonstriker_balls_faced,nonstriker_runs,outcome,wickets_lost,wicket_how,date,text,short_text,home_score,away_score,score_value,sequence,bbb_timestamp,play_type_id,bowler_name,bowler_short_name,bowler_full_name,bowler_team_id,bowler_team_name,bowler_maidens,bowler_balls,bowler_wickets,bowler_overs,bowler_conceded,batsman_striker_name,batsman_striker_short_name,batsman_striker_full_name,batsman_striker_team_id,batsman_striker_team_name,batsman_striker_fours,batsman_striker_sixes,batsman_striker_runs,batsman_nonstriker_name,batsman_nonstriker_short_name,batsman_nonstriker_full_name,batsman_nonstriker_team_id,batsman_nonstriker_team_name,batsman_nonstriker_fours,batsman_nonstriker_sixes,batsman_nonstriker_runs,innings_id,innings_run_rate,innings_byes,innings_number,innings_no_balls,innings_leg_byes,innings_ball_limit,innings_session,innings_day,innings_remaining_overs,innings_total_runs,innings_wides,over_balls,over_complete,over_limit,over_maiden,over_no_ball,over_byes,over_leg_byes,over_number,over_runs,over_wickets,over_actual,over_unique,dismissal_dismissal,dismissal_bowled,dismissal_minutes,dismissal_bowler_id,dismissal_bowler_name,dismissal_batsman_id,dismissal_batsman_name
112060,237242,1.0,12.6,6.0,78.0,73.0,4.0,0.0,,42.0,,38407.0,52057.0,15.0,12.0,51469.0,7.0,6.0,no run,0.0,,2006-2-17 19:00:00,"full toss, Hinds drives it away","Styris to Hinds, no run",73/4,0,0.0,101206.0,0.0,2,Scott Styris,Styris,Scott Bernard Styris,5.0,New Zealand,0.0,18.0,2.0,3.0,31.0,Wavell Hinds,Hinds,Wavell Wayne Hinds,4.0,West Indies,1.0,0.0,0.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,0.0,0.0,0.0,11325,5.61,0.0,1.0,0.0,0.0,120.0,1.0,1.0,7.0,0.0,0.0,6.0,True,20.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,12.6,12.06,False,False,0.0,38407.0,Scott Styris,52057.0,Wavell Hinds
113010,237242,1.0,13.1,1.0,79.0,75.0,4.0,0.0,,41.0,,38141.0,51469.0,8.0,8.0,52057.0,15.0,12.0,run,0.0,,2006-2-17 19:00:00,"half volley, Chanderpaul paddles it away","Patel to Chanderpaul, 2 runs",75/4,0,2.0,101301.0,0.0,1,Jeetan Patel,Patel,Jeetan Shashi Patel,5.0,New Zealand,0.0,7.0,0.0,1.1,4.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,0.0,0.0,2.0,Wavell Hinds,Hinds,Wavell Wayne Hinds,4.0,West Indies,1.0,0.0,0.0,11325,5.69,0.0,1.0,0.0,0.0,120.0,1.0,1.0,6.5,2.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,14.0,6.0,1.0,13.1,13.01,False,False,0.0,38141.0,Jeetan Patel,51469.0,Shivnarine Chanderpaul
113020,237242,1.0,13.2,2.0,80.0,76.0,4.0,0.0,,40.0,,38141.0,51469.0,9.0,9.0,52057.0,15.0,12.0,run,0.0,,2006-2-17 19:00:00,"straight full toss, Chanderpaul plays a pull-shot","Patel to Chanderpaul, 1 run",76/4,0,1.0,101302.0,0.0,1,Jeetan Patel,Patel,Jeetan Shashi Patel,5.0,New Zealand,0.0,8.0,0.0,1.2,5.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,0.0,0.0,1.0,Wavell Hinds,Hinds,Wavell Wayne Hinds,4.0,West Indies,1.0,0.0,0.0,11325,5.7,0.0,1.0,0.0,0.0,120.0,1.0,1.0,6.4,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,14.0,6.0,1.0,13.2,13.02,False,False,0.0,38141.0,Jeetan Patel,51469.0,Shivnarine Chanderpaul
113030,237242,1.0,13.3,3.0,81.0,78.0,4.0,0.0,,39.0,,38141.0,52057.0,16.0,14.0,51469.0,9.0,9.0,run,0.0,,2006-2-17 19:00:00,"good line but over-pitched, Hinds pulls it away","Patel to Hinds, 2 runs",78/4,0,2.0,101303.0,0.0,1,Jeetan Patel,Patel,Jeetan Shashi Patel,5.0,New Zealand,0.0,9.0,0.0,1.3,7.0,Wavell Hinds,Hinds,Wavell Wayne Hinds,4.0,West Indies,1.0,0.0,2.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,0.0,0.0,0.0,11325,5.77,0.0,1.0,0.0,0.0,120.0,1.0,1.0,6.3,2.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,14.0,6.0,1.0,13.3,13.03,False,False,0.0,38141.0,Jeetan Patel,52057.0,Wavell Hinds
113040,237242,1.0,13.4,4.0,82.0,78.0,4.0,0.0,,38.0,,38141.0,52057.0,17.0,14.0,51469.0,9.0,9.0,no run,0.0,,2006-2-17 19:00:00,"good line but too full, Hinds defends it away","Patel to Hinds, no run",78/4,0,0.0,101304.0,0.0,2,Jeetan Patel,Patel,Jeetan Shashi Patel,5.0,New Zealand,0.0,10.0,0.0,1.4,7.0,Wavell Hinds,Hinds,Wavell Wayne Hinds,4.0,West Indies,1.0,0.0,0.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,0.0,0.0,0.0,11325,5.7,0.0,1.0,0.0,0.0,120.0,1.0,1.0,6.2,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,14.0,6.0,1.0,13.4,13.04,False,False,0.0,38141.0,Jeetan Patel,52057.0,Wavell Hinds
113050,237242,1.0,13.5,5.0,83.0,79.0,4.0,0.0,,37.0,,38141.0,52057.0,18.0,14.0,51469.0,9.0,9.0,bye,0.0,,2006-2-17 19:00:00,"full on the stumps, Hinds plays and misses","Patel to Hinds, 1 bye",79/4,0,1.0,101305.0,0.0,7,Jeetan Patel,Patel,Jeetan Shashi Patel,5.0,New Zealand,0.0,11.0,0.0,1.5,7.0,Wavell Hinds,Hinds,Wavell Wayne Hinds,4.0,West Indies,1.0,0.0,0.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,0.0,0.0,0.0,11325,5.71,1.0,1.0,0.0,0.0,120.0,1.0,1.0,6.1,1.0,0.0,6.0,False,20.0,0.0,0.0,1.0,0.0,14.0,6.0,1.0,13.5,13.05,False,False,0.0,38141.0,Jeetan Patel,52057.0,Wavell Hinds
113060,237242,1.0,13.6,6.0,84.0,79.0,5.0,0.0,,36.0,,38141.0,51469.0,10.0,9.0,52057.0,18.0,14.0,out,5.0,run out,2006-2-17 19:00:00,reverse sweep to gully. marshall throws to the bowers end. ,"Patel to Chanderpaul, OUT",79/5,0,0.0,101306.0,0.0,9,Jeetan Patel,Patel,Jeetan Shashi Patel,5.0,New Zealand,0.0,12.0,0.0,2.0,7.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,0.0,0.0,0.0,Wavell Hinds,Hinds,Wavell Wayne Hinds,4.0,West Indies,1.0,0.0,0.0,11325,5.64,0.0,1.0,0.0,0.0,120.0,1.0,1.0,6.0,0.0,0.0,6.0,True,20.0,0.0,0.0,0.0,0.0,14.0,6.0,1.0,13.6,13.06,True,False,21.0,38141.0,Jeetan Patel,52057.0,Wavell Hinds
114010,237242,1.0,14.1,1.0,85.0,79.0,5.0,0.0,,35.0,,38407.0,51439.0,1.0,0.0,51469.0,10.0,9.0,no run,0.0,,2006-2-17 19:00:00,"good line but full, Bravo drives the ball through the off side","Styris to Bravo, no run",79/5,0,0.0,101401.0,0.0,2,Scott Styris,Styris,Scott Bernard Styris,5.0,New Zealand,0.0,19.0,2.0,3.1,31.0,Dwayne Bravo,Bravo,Dwayne John Bravo,4.0,West Indies,0.0,0.0,0.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,0.0,0.0,0.0,11325,5.57,0.0,1.0,0.0,0.0,120.0,1.0,1.0,5.5,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,14.1,14.01,False,False,0.0,38407.0,Scott Styris,51439.0,Dwayne Bravo
114020,237242,1.0,14.2,2.0,86.0,80.0,5.0,0.0,,34.0,,38407.0,51439.0,2.0,1.0,51469.0,10.0,9.0,run,0.0,,2006-2-17 19:00:00,"good line but over-pitched, Bravo drives","Styris to Bravo, 1 run",80/5,0,1.0,101402.0,0.0,1,Scott Styris,Styris,Scott Bernard Styris,5.0,New Zealand,0.0,20.0,2.0,3.2,32.0,Dwayne Bravo,Bravo,Dwayne John Bravo,4.0,West Indies,0.0,0.0,1.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,0.0,0.0,0.0,11325,5.58,0.0,1.0,0.0,0.0,120.0,1.0,1.0,5.4,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,14.2,14.02,False,False,0.0,38407.0,Scott Styris,51439.0,Dwayne Bravo
114030,237242,1.0,14.3,3.0,87.0,80.0,5.0,0.0,,33.0,,38407.0,51469.0,11.0,9.0,51439.0,2.0,1.0,no run,0.0,,2006-2-17 19:00:00,"full outside the off stump, Chanderpaul drives it away","Styris to Chanderpaul, no run",80/5,0,0.0,101403.0,0.0,2,Scott Styris,Styris,Scott Bernard Styris,5.0,New Zealand,0.0,21.0,2.0,3.3,32.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,0.0,0.0,0.0,Dwayne Bravo,Bravo,Dwayne John Bravo,4.0,West Indies,0.0,0.0,0.0,11325,5.51,0.0,1.0,0.0,0.0,120.0,1.0,1.0,5.3,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,14.3,14.03,False,False,0.0,38407.0,Scott Styris,51469.0,Shivnarine Chanderpaul
114040,237242,1.0,14.4,4.0,88.0,80.0,5.0,0.0,,32.0,,38407.0,51469.0,12.0,9.0,51439.0,2.0,1.0,no run,0.0,,2006-2-17 19:00:00,"good line but over-pitched, Chanderpaul drives through the on side","Styris to Chanderpaul, no run",80/5,0,0.0,101404.0,0.0,2,Scott Styris,Styris,Scott Bernard Styris,5.0,New Zealand,0.0,22.0,2.0,3.4,32.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,0.0,0.0,0.0,Dwayne Bravo,Bravo,Dwayne John Bravo,4.0,West Indies,0.0,0.0,0.0,11325,5.45,0.0,1.0,0.0,0.0,120.0,1.0,1.0,5.2,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,14.4,14.04,False,False,0.0,38407.0,Scott Styris,51469.0,Shivnarine Chanderpaul
114050,237242,1.0,14.5,5.0,89.0,80.0,5.0,0.0,,31.0,,38407.0,51469.0,13.0,9.0,51439.0,2.0,1.0,no run,0.0,,2006-2-17 19:00:00,"good line but over-pitched, Chanderpaul drives through the on side","Styris to Chanderpaul, no run",80/5,0,0.0,101405.0,0.0,2,Scott Styris,Styris,Scott Bernard Styris,5.0,New Zealand,0.0,23.0,2.0,3.5,32.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,0.0,0.0,0.0,Dwayne Bravo,Bravo,Dwayne John Bravo,4.0,West Indies,0.0,0.0,0.0,11325,5.39,0.0,1.0,0.0,0.0,120.0,1.0,1.0,5.1,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,14.5,14.05,False,False,0.0,38407.0,Scott Styris,51469.0,Shivnarine Chanderpaul
114060,237242,1.0,14.6,6.0,90.0,81.0,5.0,0.0,,30.0,,38407.0,51469.0,14.0,10.0,51439.0,2.0,1.0,run,0.0,,2006-2-17 19:00:00,"good line and length delivery, Chanderpaul driving","Styris to Chanderpaul, 1 run",81/5,0,1.0,101406.0,0.0,1,Scott Styris,Styris,Scott Bernard Styris,5.0,New Zealand,0.0,24.0,2.0,4.0,33.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,0.0,0.0,1.0,Dwayne Bravo,Bravo,Dwayne John Bravo,4.0,West Indies,0.0,0.0,0.0,11325,5.4,0.0,1.0,0.0,0.0,120.0,1.0,1.0,5.0,1.0,0.0,6.0,True,20.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,14.6,14.06,False,False,0.0,38407.0,Scott Styris,51469.0,Shivnarine Chanderpaul
115010,237242,1.0,15.1,1.0,91.0,82.0,5.0,0.0,,29.0,,36597.0,51469.0,15.0,11.0,51439.0,2.0,1.0,run,0.0,,2006-2-17 19:00:00,"good length delivery, Chanderpaul cuts off the back foot","Cairns to Chanderpaul, 1 run",82/5,0,1.0,101501.0,0.0,1,Chris Cairns,Cairns,Christopher Lance Cairns,5.0,New Zealand,0.0,13.0,0.0,2.1,11.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,0.0,0.0,1.0,Dwayne Bravo,Bravo,Dwayne John Bravo,4.0,West Indies,0.0,0.0,0.0,11325,5.4,0.0,1.0,0.0,0.0,120.0,1.0,1.0,4.5,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,15.1,15.01,False,False,0.0,36597.0,Chris Cairns,51469.0,Shivnarine Chanderpaul
115020,237242,1.0,15.2,2.0,92.0,82.0,5.0,0.0,,28.0,,36597.0,51439.0,3.0,1.0,51469.0,15.0,11.0,no run,0.0,,2006-2-17 19:00:00,"good length delivery, Bravo defends","Cairns to Bravo, no run",82/5,0,0.0,101502.0,0.0,2,Chris Cairns,Cairns,Christopher Lance Cairns,5.0,New Zealand,0.0,14.0,0.0,2.2,11.0,Dwayne Bravo,Bravo,Dwayne John Bravo,4.0,West Indies,0.0,0.0,0.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,0.0,0.0,0.0,11325,5.34,0.0,1.0,0.0,0.0,120.0,1.0,1.0,4.4,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,15.2,15.02,False,False,0.0,36597.0,Chris Cairns,51439.0,Dwayne Bravo
115030,237242,1.0,15.3,3.0,93.0,82.0,5.0,0.0,,27.0,,36597.0,51439.0,4.0,1.0,51469.0,15.0,11.0,no run,0.0,,2006-2-17 19:00:00,"good line and length, Bravo plays but misses the ball","Cairns to Bravo, no run",82/5,0,0.0,101503.0,0.0,2,Chris Cairns,Cairns,Christopher Lance Cairns,5.0,New Zealand,0.0,15.0,0.0,2.3,11.0,Dwayne Bravo,Bravo,Dwayne John Bravo,4.0,West Indies,0.0,0.0,0.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,0.0,0.0,0.0,11325,5.29,0.0,1.0,0.0,0.0,120.0,1.0,1.0,4.3,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,15.3,15.03,False,False,0.0,36597.0,Chris Cairns,51439.0,Dwayne Bravo
115040,237242,1.0,15.4,4.0,94.0,83.0,5.0,0.0,,26.0,,36597.0,51439.0,5.0,2.0,51469.0,15.0,11.0,run,0.0,,2006-2-17 19:00:00,Bravo defends on the front foot,"Cairns to Bravo, 1 run",83/5,0,1.0,101504.0,0.0,1,Chris Cairns,Cairns,Christopher Lance Cairns,5.0,New Zealand,0.0,16.0,0.0,2.4,12.0,Dwayne Bravo,Bravo,Dwayne John Bravo,4.0,West Indies,0.0,0.0,1.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,0.0,0.0,0.0,11325,5.29,0.0,1.0,0.0,0.0,120.0,1.0,1.0,4.2,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,15.4,15.04,False,False,0.0,36597.0,Chris Cairns,51439.0,Dwayne Bravo
115050,237242,1.0,15.5,5.0,95.0,83.0,5.0,0.0,,25.0,,36597.0,51469.0,16.0,11.0,51439.0,5.0,2.0,no run,0.0,,2006-2-17 19:00:00,"line and length, Chanderpaul plays but misses the ball","Cairns to Chanderpaul, no run",83/5,0,0.0,101505.0,0.0,2,Chris Cairns,Cairns,Christopher Lance Cairns,5.0,New Zealand,0.0,17.0,0.0,2.5,12.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,0.0,0.0,0.0,Dwayne Bravo,Bravo,Dwayne John Bravo,4.0,West Indies,0.0,0.0,0.0,11325,5.24,0.0,1.0,0.0,0.0,120.0,1.0,1.0,4.1,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,15.5,15.05,False,False,0.0,36597.0,Chris Cairns,51469.0,Shivnarine Chanderpaul
115060,237242,1.0,15.6,6.0,96.0,84.0,5.0,0.0,,24.0,,36597.0,51469.0,17.0,12.0,51439.0,5.0,2.0,run,0.0,,2006-2-17 19:00:00,"good length but wide of the off stump, Chanderpaul drives","Cairns to Chanderpaul, 1 run",84/5,0,1.0,101506.0,0.0,1,Chris Cairns,Cairns,Christopher Lance Cairns,5.0,New Zealand,0.0,18.0,0.0,3.0,13.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,0.0,0.0,1.0,Dwayne Bravo,Bravo,Dwayne John Bravo,4.0,West Indies,0.0,0.0,0.0,11325,5.25,0.0,1.0,0.0,0.0,120.0,1.0,1.0,4.0,1.0,0.0,6.0,True,20.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,15.6,15.06,False,False,0.0,36597.0,Chris Cairns,51469.0,Shivnarine Chanderpaul
116010,237242,1.0,16.1,1.0,97.0,85.0,5.0,0.0,,23.0,,38141.0,51469.0,18.0,13.0,51439.0,5.0,2.0,run,0.0,,2006-2-17 19:00:00,"half volley, Chanderpaul drives it away","Patel to Chanderpaul, 1 run",85/5,0,1.0,101601.0,0.0,1,Jeetan Patel,Patel,Jeetan Shashi Patel,5.0,New Zealand,0.0,13.0,0.0,2.1,8.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,0.0,0.0,1.0,Dwayne Bravo,Bravo,Dwayne John Bravo,4.0,West Indies,0.0,0.0,0.0,11325,5.25,0.0,1.0,0.0,0.0,120.0,1.0,1.0,3.5,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,17.0,9.0,0.0,16.1,16.01,False,False,0.0,38141.0,Jeetan Patel,51469.0,Shivnarine Chanderpaul
116020,237242,1.0,16.2,2.0,98.0,89.0,5.0,0.0,,22.0,,38141.0,51439.0,6.0,6.0,51469.0,18.0,13.0,four,0.0,,2006-2-17 19:00:00,"good line but full, Bravo drives the ball","Patel to Bravo, FOUR",89/5,0,4.0,101602.0,0.0,3,Jeetan Patel,Patel,Jeetan Shashi Patel,5.0,New Zealand,0.0,14.0,0.0,2.2,12.0,Dwayne Bravo,Bravo,Dwayne John Bravo,4.0,West Indies,1.0,0.0,4.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,0.0,0.0,0.0,11325,5.44,0.0,1.0,0.0,0.0,120.0,1.0,1.0,3.4,4.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,17.0,9.0,0.0,16.2,16.02,False,False,0.0,38141.0,Jeetan Patel,51439.0,Dwayne Bravo
116030,237242,1.0,16.3,3.0,99.0,90.0,5.0,0.0,,21.0,,38141.0,51439.0,7.0,7.0,51469.0,18.0,13.0,run,0.0,,2006-2-17 19:00:00,"full toss, Bravo drives the ball through the off side","Patel to Bravo, 1 run",90/5,0,1.0,101603.0,0.0,1,Jeetan Patel,Patel,Jeetan Shashi Patel,5.0,New Zealand,0.0,15.0,0.0,2.3,13.0,Dwayne Bravo,Bravo,Dwayne John Bravo,4.0,West Indies,1.0,0.0,1.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,0.0,0.0,0.0,11325,5.45,0.0,1.0,0.0,0.0,120.0,1.0,1.0,3.3,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,17.0,9.0,0.0,16.3,16.03,False,False,0.0,38141.0,Jeetan Patel,51439.0,Dwayne Bravo
116040,237242,1.0,16.4,4.0,100.0,91.0,5.0,0.0,,20.0,,38141.0,51469.0,19.0,14.0,51439.0,7.0,7.0,run,0.0,,2006-2-17 19:00:00,"good line but over-pitched, Chanderpaul drives through the on side","Patel to Chanderpaul, 1 run",91/5,0,1.0,101604.0,0.0,1,Jeetan Patel,Patel,Jeetan Shashi Patel,5.0,New Zealand,0.0,16.0,0.0,2.4,14.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,0.0,0.0,1.0,Dwayne Bravo,Bravo,Dwayne John Bravo,4.0,West Indies,1.0,0.0,0.0,11325,5.46,0.0,1.0,0.0,0.0,120.0,1.0,1.0,3.2,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,17.0,9.0,0.0,16.4,16.04,False,False,0.0,38141.0,Jeetan Patel,51469.0,Shivnarine Chanderpaul
116050,237242,1.0,16.5,5.0,101.0,92.0,5.0,0.0,,19.0,,38141.0,51439.0,8.0,8.0,51469.0,19.0,14.0,run,0.0,,2006-2-17 19:00:00,"full toss on the stumps, Bravo drives on the front foot","Patel to Bravo, 1 run",92/5,0,1.0,101605.0,0.0,1,Jeetan Patel,Patel,Jeetan Shashi Patel,5.0,New Zealand,0.0,17.0,0.0,2.5,15.0,Dwayne Bravo,Bravo,Dwayne John Bravo,4.0,West Indies,1.0,0.0,1.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,0.0,0.0,0.0,11325,5.46,0.0,1.0,0.0,0.0,120.0,1.0,1.0,3.1,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,17.0,9.0,0.0,16.5,16.05,False,False,0.0,38141.0,Jeetan Patel,51439.0,Dwayne Bravo
116060,237242,1.0,16.6,6.0,102.0,93.0,5.0,0.0,,18.0,,38141.0,51469.0,20.0,15.0,51439.0,8.0,8.0,run,0.0,,2006-2-17 19:00:00,"good line but too full, Chanderpaul drives on the on side","Patel to Chanderpaul, 1 run",93/5,0,1.0,101606.0,0.0,1,Jeetan Patel,Patel,Jeetan Shashi Patel,5.0,New Zealand,0.0,18.0,0.0,3.0,16.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,0.0,0.0,1.0,Dwayne Bravo,Bravo,Dwayne John Bravo,4.0,West Indies,1.0,0.0,0.0,11325,5.47,0.0,1.0,0.0,0.0,120.0,1.0,1.0,3.0,1.0,0.0,6.0,True,20.0,0.0,0.0,0.0,0.0,17.0,9.0,0.0,16.6,16.06,False,False,0.0,38141.0,Jeetan Patel,51469.0,Shivnarine Chanderpaul
117010,237242,1.0,17.1,1.0,103.0,97.0,5.0,0.0,,17.0,,36597.0,51469.0,21.0,19.0,51439.0,8.0,8.0,four,0.0,,2006-2-17 19:00:00,"back of a length and down the leg side, Chanderpaul plays a pull-shot","Cairns to Chanderpaul, FOUR",97/5,0,4.0,101701.0,0.0,3,Chris Cairns,Cairns,Christopher Lance Cairns,5.0,New Zealand,0.0,19.0,0.0,3.1,17.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,1.0,0.0,4.0,Dwayne Bravo,Bravo,Dwayne John Bravo,4.0,West Indies,1.0,0.0,0.0,11325,5.65,0.0,1.0,0.0,0.0,120.0,1.0,1.0,2.5,4.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,18.0,11.0,0.0,17.1,17.01,False,False,0.0,36597.0,Chris Cairns,51469.0,Shivnarine Chanderpaul
117020,237242,1.0,17.2,2.0,104.0,98.0,5.0,0.0,,16.0,,36597.0,51469.0,22.0,20.0,51439.0,8.0,8.0,run,0.0,,2006-2-17 19:00:00,"full toss, Chanderpaul plays a cut-shot","Cairns to Chanderpaul, 1 run",98/5,0,1.0,101702.0,0.0,1,Chris Cairns,Cairns,Christopher Lance Cairns,5.0,New Zealand,0.0,20.0,0.0,3.2,18.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,1.0,0.0,1.0,Dwayne Bravo,Bravo,Dwayne John Bravo,4.0,West Indies,1.0,0.0,0.0,11325,5.65,0.0,1.0,0.0,0.0,120.0,1.0,1.0,2.4,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,18.0,11.0,0.0,17.2,17.02,False,False,0.0,36597.0,Chris Cairns,51469.0,Shivnarine Chanderpaul
117030,237242,1.0,17.3,3.0,105.0,99.0,5.0,0.0,,15.0,,36597.0,51439.0,9.0,9.0,51469.0,22.0,20.0,run,0.0,,2006-2-17 19:00:00,"length ball, Bravo driving off the back foot","Cairns to Bravo, 1 run",99/5,0,1.0,101703.0,0.0,1,Chris Cairns,Cairns,Christopher Lance Cairns,5.0,New Zealand,0.0,21.0,0.0,3.3,19.0,Dwayne Bravo,Bravo,Dwayne John Bravo,4.0,West Indies,1.0,0.0,1.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,1.0,0.0,0.0,11325,5.65,0.0,1.0,0.0,0.0,120.0,1.0,1.0,2.3,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,18.0,11.0,0.0,17.3,17.03,False,False,0.0,36597.0,Chris Cairns,51439.0,Dwayne Bravo
117040,237242,1.0,17.4,4.0,106.0,103.0,5.0,0.0,,14.0,,36597.0,51469.0,23.0,24.0,51439.0,9.0,9.0,four,0.0,,2006-2-17 19:00:00,"length ball, Chanderpaul drives it away","Cairns to Chanderpaul, FOUR",103/5,0,4.0,101704.0,0.0,3,Chris Cairns,Cairns,Christopher Lance Cairns,5.0,New Zealand,0.0,22.0,0.0,3.4,23.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,2.0,0.0,4.0,Dwayne Bravo,Bravo,Dwayne John Bravo,4.0,West Indies,1.0,0.0,0.0,11325,5.83,0.0,1.0,0.0,0.0,120.0,1.0,1.0,2.2,4.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,18.0,11.0,0.0,17.4,17.04,False,False,0.0,36597.0,Chris Cairns,51469.0,Shivnarine Chanderpaul
117050,237242,1.0,17.5,5.0,107.0,103.0,5.0,0.0,,13.0,,36597.0,51469.0,24.0,24.0,51439.0,9.0,9.0,no run,0.0,,2006-2-17 19:00:00,"line and length, Chanderpaul misses the ball","Cairns to Chanderpaul, no run",103/5,0,0.0,101705.0,0.0,2,Chris Cairns,Cairns,Christopher Lance Cairns,5.0,New Zealand,0.0,23.0,0.0,3.5,23.0,Shivnarine Chanderpaul,Chanderpaul,Shivnarine Chanderpaul,4.0,West Indies,2.0,0.0,0.0,Dwayne Bravo,Bravo,Dwayne John Bravo,4.0,West Indies,1.0,0.0,0.0,11325,5.77,0.0,1.0,0.0,0.0,120.0,1.0,1.0,2.1,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,18.0,11.0,0.0,17.5,17.05,False,False,0.0,36597.0,Chris Cairns,51469.0,Shivnarine Chanderpaul
